line_id,order_id,book_id,price
13298,5407,3992,7.89
13299,117,8181,5.54
13300,4914,4328,10.9
13301,10903,88,12.79
13302,10810,595,17.34
13303,10422,2785,17.02
13304,1567,4547,12.85
13305,1396,8321,6.76
13306,731,9854,0.52
13307,1730,8209,5.73
13308,9468,3311,1.71
13309,10271,8202,5.66
13310,6270,1167,2.43
13311,2104,868,19.74
13312,577,838,19.47
13313,7259,11093,11.63
13314,1310,3007,18.93
13315,998,5793,3.97
13316,9405,5470,1.06
13317,292,6360,9.04
13318,4584,6923,14.06
13319,10955,10492,6.14
13320,10406,4973,16.52
13321,962,4081,8.48
13322,4281,7862,2.46
13323,6834,3345,1.86
13324,522,7452,18.77
13325,4497,3272,1.2
13326,8557,1159,2.2
13327,6161,9276,15.15
13328,9039,10633,7.34
13329,905,16,11.88
13330,9264,6843,13.22
13331,6497,7220,16.6
13332,1739,8410,7.31
13333,294,5437,0.58
13334,1691,9255,14.88
13335,1627,6539,10.47
13336,4352,2579,14.88
13337,9565,5734,3.24
13338,6344,959,0.31
13339,8790,10487,5.95
13340,9355,1026,0.9
13341,1527,1948,9.18
13342,347,7585,19.83
13343,6325,6320,8.46
13344,1519,2032,9.91
13345,9252,7538,19.4
13346,7200,1078,1.34
13347,9373,7402,18.16
13348,458,8523,8.23
13349,9776,2349,12.73
13350,10351,3276,1.05
13351,6454,2233,11.65
13352,101,1693,6.8
13353,6528,4284,10.05
13354,4732,2591,14.83
13355,1950,3959,7.1
13356,8518,3158,19.91
13357,2409,732,18.08
13358,1812,4278,9.96
13359,4750,1804,7.71
13360,2467,10404,5.01
13361,344,10620,6.93
13362,10326,3657,4.34
13363,7278,5416,0.14
13364,5084,9707,18.69
13365,2260,4612,12.88
13366,4480,7693,0.57
13367,1869,3391,1.91
13368,1441,9454,16.38
13369,761,7967,3.01
13370,10279,2289,11.97
13371,1356,8502,7.82
13372,10833,3594,3.7
13373,8784,660,17.31
13374,10874,11015,10.37
13375,6639,4783,14.36
13376,10628,10574,6.41
13377,9745,6655,11.16
13378,5287,2663,15.28
13379,8414,5232,18.37
13380,2480,6800,12.46
13381,5112,10470,5.43
13382,8379,1130,1.48
13383,11397,7146,15.55
13384,9727,2263,11.65
13385,212,4893,15.29
13386,5587,3310,1.07
13387,4613,8599,8.57
13388,7025,8148,4.49
13389,5320,2928,17.56
13390,11422,3840,5.74
13391,6644,1932,8.59
13392,4410,600,16.62
13393,2035,5297,18.84
13394,7074,10654,6.97
13395,2212,3756,4.97
13396,6733,4475,11.44
13397,132,6022,5.33
13398,815,9231,14.16
13399,8390,8051,3.55
13400,4220,3418,1.9
13401,1570,8865,10.86
13402,4118,5271,18.55
13403,8506,3258,0.46
13404,5123,720,17.64
13405,8934,3710,4.52
13406,87,4950,15.66
13407,5434,6667,11.09
13408,8965,391,14.66
13409,10320,1421,3.92
13410,8554,5135,17.3
13411,383,1209,2.01
13412,8587,9086,12.79
13413,10809,1958,8.71
13414,9350,2315,11.92
13415,9495,1282,2.61
13416,6738,4136,8.26
13417,9459,11124,11.06
13418,8937,10093,1.78
13419,878,1560,5.06
13420,9807,1676,6.09
13421,980,4056,7.49
13422,1010,1750,6.74
13423,2014,7583,19.17
13424,8571,6802,12.15
13425,488,770,17.93
13426,2164,9952,0.42
13427,8476,4241,9.09
13428,157,2572,14.08
13429,143,2336,11.96
13430,8953,2497,13.4
13431,4436,4127,8.04
13432,4378,5185,17.54
13433,6840,7369,17.16
13434,4931,4729,13.43
13435,5360,10138,2.04
13436,5576,4336,9.85
13437,4635,11039,10.09
13438,11434,6973,13.52
13439,8600,10403,4.35
13440,5573,2375,12.19
13441,2289,7470,17.97
13442,9450,1381,3.24
13443,6767,1050,0.25
13444,10479,1537,4.63
13445,6319,6180,6.36
13446,5437,9311,14.5
13447,8475,5951,4.29
13448,6582,1308,2.56
13449,8512,2960,17.39
13450,4885,7041,14.06
13451,1234,8701,8.98
13452,10253,4360,9.96
13453,11396,9283,14.21
13454,6791,7593,19.01
13455,1665,391,14.28
13456,6517,10501,5.14
13457,1326,4675,12.77
13458,1845,4817,14.05
13459,7336,5219,17.64
13460,2092,376,14.11
13461,5419,8823,10.03
13462,5024,1057,0.22
13463,5056,10583,5.84
13464,8199,7800,0.82
13465,5080,5579,0.85
13466,10298,10355,3.76
13467,11403,2626,14.28
13468,1315,5939,4.06
13469,8917,8821,9.96
13470,8339,6911,12.79
13471,5340,229,12.72
13472,5494,9629,17.2
13473,11267,7490,17.97
13474,1756,6573,9.71
13475,10995,5926,3.88
13476,1545,8834,10.02
13477,10748,6940,13.0
13478,10446,1483,3.94
13479,2429,9743,18.16
13480,11010,6291,7.12
13481,1406,240,12.72
13482,2359,1373,2.9
13483,9284,2134,9.74
13484,2024,3288,0.09
13485,1414,174,12.08
13486,4379,2300,11.19
13487,9053,9235,13.52
13488,7292,6825,11.85
13489,10439,1597,4.84
13490,624,2656,14.36
13491,9641,8213,4.27
13492,10568,944,18.92
13493,9705,10395,3.86
13494,9439,6521,9.03
13495,8613,6486,8.71
13496,10801,2399,11.98
13497,9069,8127,3.44
13498,6944,3845,4.96
13499,1685,7936,1.72
13500,723,8627,7.93
13501,8580,1959,7.98
13502,6413,6145,5.59
13503,2393,2087,9.12
13504,1737,10011,0.33
13505,933,1880,7.24
13506,8786,1087,0.11
13507,2324,1005,19.37
13508,7152,9394,14.77
13509,8594,8532,7.02
13510,1006,9036,11.54
13511,8508,6814,11.56
13512,6463,9403,14.83
13513,7244,6971,12.95
13514,8677,9301,13.9
13515,10488,8332,5.19
13516,444,6542,9.1
13517,4216,9054,11.66
13518,1456,7975,1.97
13519,5040,2517,12.9
13520,8960,6838,11.74
13521,8708,8368,5.49
13522,6294,1838,6.79
13523,678,2674,14.31
13524,5562,7922,1.46
13525,1753,507,14.82
13526,2456,2479,12.54
13527,4224,6515,8.81
13528,9688,7451,17.22
13529,1165,2602,13.63
13530,6212,6234,6.27
13531,1045,5327,18.11
13532,780,4172,7.73
13533,7033,3565,2.27
13534,10982,1500,3.69
13535,1775,4713,12.57
13536,8666,7046,13.51
13537,8656,546,15.09
13538,6194,4363,9.38
13539,9042,5191,16.81
13540,776,4517,10.74
13541,5266,6092,4.87
13542,5106,8514,6.64
13543,8272,1194,0.85
13544,9505,7723,19.5
13545,4194,10242,2.14
13546,6281,6531,8.79
13547,295,9432,14.84
13548,778,8381,5.38
13549,5516,1322,1.93
13550,8423,1138,0.26
13551,2420,2639,13.73
13552,4390,6748,10.66
13553,8710,10132,1.07
13554,601,5492,19.34
13555,876,6461,8.04
13556,9428,243,12.16
13557,1547,3637,2.66
13558,6501,3918,5.19
13559,6718,9555,15.83
13560,5245,7925,1.18
13561,991,7759,19.68
13562,4997,410,13.61
13563,10346,6823,11.26
13564,5312,3090,17.69
13565,9524,5345,17.94
13566,1114,5819,2.19
13567,5,9485,15.14
13568,4932,6535,8.62
13569,528,198,11.66
13570,4274,2620,13.43
13571,9718,5750,1.55
13572,4355,8029,2.03
13573,909,1076,19.53
13574,4361,4403,9.43
13575,691,7396,16.33
13576,10268,623,15.45
13577,1863,8422,5.54
13578,5390,9582,15.96
13579,1902,7605,18.19
13580,9509,798,17.01
13581,1026,10699,5.99
13582,8241,4896,13.83
13583,9806,429,13.68
13584,6169,65,10.39
13585,973,315,12.63
13586,4707,2548,12.69
13587,6710,725,16.3
13588,9653,9321,13.56
13589,6619,7949,1.23
13590,2200,10906,7.8
13591,2033,5777,1.69
13592,6408,4873,13.56
13593,9747,3199,18.48
13594,8816,9202,12.44
13595,8510,7035,12.95
13596,50,9614,16.09
13597,289,10902,7.67
13598,5490,1548,3.59
13599,4137,1813,5.96
13600,7116,9848,18.18
13601,1623,7856,0.26
13602,6847,6782,10.6
13603,8588,8526,6.27
13604,1263,11126,9.63
13605,10472,7232,14.63
13606,9657,8831,8.99
13607,4255,5466,18.73
13608,6756,4951,14.11
13609,2472,10546,4.39
13610,8696,7087,13.3
13611,8549,3434,0.46
13612,4910,3577,1.74
13613,11321,2983,16.38
13614,9081,3405,0.18
13615,9242,7535,17.29
13616,8862,7325,15.41
13617,11339,3104,17.47
13618,8782,1056,19.05
13619,6314,4784,12.55
13620,7095,4362,8.76
13621,5240,1143,19.82
13622,8577,7707,18.81
13623,1679,7446,16.46
13624,2454,3182,18.12
13625,4877,332,12.5
13626,4834,2002,7.51
13627,280,8342,4.49
13628,1976,4051,5.91
13629,4705,272,11.94
13630,244,10584,4.61
13631,6873,10737,5.97
13632,479,6409,7.08
13633,6650,2111,8.45
13634,8770,2714,13.86
13635,5107,1402,2.04
13636,7006,404,13.07
13637,1694,465,13.61
13638,9273,347,12.54
13639,608,6558,8.36
13640,303,9126,11.43
13641,10475,8680,7.42
13642,9460,10363,2.54
13643,9588,2639,13.12
13644,8845,3360,19.59
13645,8886,1088,19.16
13646,427,3039,16.69
13647,7157,823,16.75
13648,6922,36,9.67
13649,8874,9539,15.08
13650,10246,9964,18.9
13651,2404,3906,4.43
13652,4727,2991,16.2
13653,6426,2355,10.47
13654,1968,2178,8.87
13655,1520,979,18.09
13656,985,5326,17.13
13657,1628,717,15.7
13658,1549,2142,8.5
13659,8340,12,9.36
13660,1309,867,17.04
13661,10489,1738,4.86
13662,2295,5655,0.07
13663,2495,1921,6.48
13664,9767,9009,10.19
13665,7092,8020,1.3
13666,1481,2959,15.8
13667,7233,3067,16.77
13668,32,7367,15.41
13669,4349,217,11.15
13670,8905,1800,5.38
13671,4290,5105,15.07
13672,9003,2354,10.33
13673,10993,3284,18.69
13674,6387,822,16.53
13675,6773,1341,1.19
13676,2120,97,10.0
13677,692,7489,16.45
13678,6637,852,16.79
13679,6429,2969,15.8
13680,9559,64,9.69
13681,6749,1192,19.83
13682,6941,6786,10.1
13683,251,7114,13.04
13684,146,4380,8.46
13685,5281,1625,3.7
13686,1032,7277,14.47
13687,7173,6200,4.8
13688,6848,1723,4.56
13689,9005,6157,4.4
13690,9437,1732,4.62
13691,8435,9430,13.81
13692,288,6781,10.0
13693,1832,8679,7.06
13694,7329,6150,4.32
13695,6744,95,9.86
13696,5391,5194,15.69
13697,6446,10910,7.05
13698,8256,3078,16.66
13699,360,4527,9.67
13700,4253,9984,18.72
13701,11268,10839,6.4
13702,11345,4408,8.6
13703,8310,8152,2.23
13704,5151,4607,10.35
13705,8200,9680,15.95
13706,9230,2994,15.84
13707,51,3557,0.91
13708,11400,2335,9.92
13709,5502,1414,1.64
13710,753,6155,4.24
13711,10784,6314,5.67
13712,94,9085,10.54
13713,6220,9979,18.56
13714,1579,6111,3.77
13715,6181,5874,1.64
13716,884,5513,18.39
13717,11045,6169,4.29
13718,615,3902,3.88
13719,9231,1512,2.4
13720,5198,3953,4.34
13721,6927,5629,19.39
13722,4215,7791,18.8
13723,2360,2459,10.87
13724,8889,5178,15.31
13725,11409,1192,19.47
13726,4329,7163,13.14
13727,6568,6039,3.02
13728,2423,11000,7.61
13729,9319,6416,6.4
13730,11343,498,13.2
13731,6696,1626,3.33
13732,8302,5111,14.66
13733,11291,10702,4.88
13734,291,10053,19.05
13735,62,11024,7.78
13736,2479,9608,15.04
13737,6339,9183,11.21
13738,4230,1288,0.23
13739,8994,10338,1.57
13740,7085,10606,3.98
13741,5503,1066,18.23
13742,1911,5065,14.16
13743,9572,9769,16.44
13744,9404,3610,1.08
13745,8334,3300,18.28
13746,958,2498,11.08
13747,5197,2161,8.04
13748,4165,9614,15.02
13749,11006,7368,14.83
13750,1702,6779,9.53
13751,4708,8306,3.25
13752,11260,2967,15.25
13753,2286,8241,2.65
13754,5231,3796,2.69
13755,2475,2180,8.15
13756,9488,681,14.66
13757,8929,9087,10.21
13758,1611,8460,4.58
13759,1293,3498,19.97
13760,5466,5820,0.85
13761,4154,8671,6.45
13762,341,3046,15.89
13763,8484,1185,19.16
13764,8803,9362,12.65
13765,9399,4555,9.45
13766,10842,1621,3.07
13767,10254,6661,8.37
13768,2362,10036,18.7
13769,4818,5326,16.33
13770,2074,8779,7.36
13771,6224,10067,18.91
13772,513,5704,19.69
13773,6799,1405,1.04
13774,9664,1196,19.14
13775,920,133,9.58
13776,4322,8853,7.95
13777,246,4722,10.82
13778,8395,4098,5.2
13779,9083,2129,7.48
13780,1096,7512,15.83
13781,6575,8234,2.31
13782,9398,1841,4.85
13783,8945,3697,1.51
13784,9241,5664,19.18
13785,9238,4175,5.75
13786,71,9291,11.72
13787,9314,8829,7.57
13788,6487,3377,18.55
13789,8481,7606,16.55
13790,8394,3169,16.66
13791,4874,2053,6.62
13792,1659,5156,14.51
13793,9540,8066,0.66
13794,1485,7996,0.03
13795,8853,10342,1.1
13796,919,5973,1.83
13797,5066,8496,4.51
13798,4237,1224,19.14
13799,5044,2364,9.36
13800,5201,4155,5.45
13801,1508,393,11.62
13802,8425,9251,11.24
13803,4920,10431,1.84
13804,6638,2372,9.4
13805,10350,6299,4.69
13806,4244,1127,18.19
13807,1331,7956,19.56
13808,196,2885,13.98
13809,1242,1357,0.24
13810,6916,9897,16.99
13811,8582,4917,12.23
13812,6386,7013,11.07
13813,4855,9145,10.21
13814,9298,2715,12.42
13815,1851,5843,0.51
13816,751,555,12.97
13817,858,3473,19.17
13818,1945,36,8.27
13819,11030,5487,17.25
13820,1474,3467,19.08
13821,4198,9146,10.1
13822,4853,3293,17.48
13823,8341,11032,7.03
13824,6748,9273,11.21
13825,10463,3786,1.87
13826,8991,3003,14.82
13827,2234,5546,17.67
13828,10906,4064,4.34
13829,8614,4793,10.89
13830,6178,4921,12.03
13831,10782,1872,4.62
13832,4452,6283,4.26
13833,8276,5189,14.41
13834,8427,9484,13.01
13835,2451,4245,5.92
13836,9345,2195,7.48
13837,10769,6634,7.38
13838,6423,7722,17.15
13839,2119,2304,8.46
13840,11271,6224,3.69
13841,10844,818,15.08
13842,1156,7071,11.28
13843,8544,5918,0.91
13844,162,7384,14.1
13845,9299,9579,13.81
13846,7136,6646,7.45
13847,5227,162,9.16
13848,5304,2358,8.89
13849,4977,8038,19.94
13850,10549,3619,0.22
13851,4151,2924,13.97
13852,10316,4576,8.82
13853,5033,6540,6.45
13854,2455,8686,5.74
13855,4544,4959,12.21
13856,4562,7453,14.62
13857,8556,10110,18.5
13858,1797,9655,14.41
13859,5476,3339,17.62
13860,2350,9803,15.71
13861,8470,5122,13.63
13862,6934,4146,4.84
13863,10610,5492,16.92
13864,8632,3487,18.9
13865,10586,4149,4.84
13866,6645,6599,6.86
13867,7009,5181,14.11
13868,6768,1069,17.15
13869,6171,5369,15.78
13870,8459,10843,4.96
13871,9541,6280,3.93
13872,4184,9673,14.43
13873,918,2270,7.88
13874,10966,8718,5.83
13875,4351,2605,10.89
13876,1844,9422,12.15
13877,4258,916,15.7
13878,1692,9291,10.96
13879,10424,8279,1.85
13880,4265,2545,10.29
13881,8695,159,8.85
13882,7279,7880,18.23
13883,4773,1419,0.16
13884,1892,6300,4.02
13885,388,8750,6.02
13886,1767,7549,15.22
13887,37,10359,0.44
13888,1836,3346,17.39
13889,6829,2259,7.61
13890,4278,5215,14.18
13891,553,2832,12.75
13892,10940,4297,5.91
13893,5400,7567,15.3
13894,10272,3891,2.26
13895,4744,6115,2.24
13896,10393,2637,10.97
13897,471,1399,19.84
13898,6900,5622,17.79
13899,7330,10418,0.89
13900,1705,3713,0.61
13901,11298,10988,6.0
13902,7274,4339,6.21
13903,9420,3869,1.98
13904,424,9279,10.61
13905,8417,4193,4.89
13906,10600,10564,2.15
13907,119,10679,3.17
13908,10468,616,12.72
13909,5191,2614,10.67
13910,9722,7645,15.88
13911,10469,6484,5.45
13912,4180,3079,14.84
13913,4564,6062,1.65
13914,42,1204,17.99
13915,440,4639,8.85
13916,5076,1100,17.04
13917,10792,9606,13.47
13918,2093,9069,8.65
13919,4519,671,13.16
13920,73,9847,15.64
13921,1625,8156,0.43
13922,6409,6693,7.26
13923,434,3447,18.09
13924,4867,5977,0.82
13925,10998,2488,9.44
13926,7093,3552,18.98
13927,213,1671,2.07
13928,5178,4610,8.48
13929,10391,9397,11.5
13930,7065,4825,10.41
13931,4913,2535,9.82
13932,6421,1461,0.16
13933,8236,9512,12.52
13934,6291,9579,13.11
13935,6165,3332,16.96
13936,1197,8360,2.15
13937,7209,8782,5.94
13938,431,4414,6.67
13939,9651,1037,16.32
13940,6913,6786,7.97
13941,2312,3988,2.8
13942,7186,5899,19.97
13943,2075,5791,19.0
13944,18,10555,1.82
13945,527,6106,1.82
13946,6233,3800,1.09
13947,714,5563,16.92
13948,10289,6137,2.08
13949,2256,6649,6.68
13950,7029,6903,8.95
13951,2482,2580,10.1
13952,1163,11107,6.73
13953,6450,10022,16.98
13954,2148,5698,18.1
13955,9489,4104,3.77
13956,4670,10758,3.57
13957,6372,7173,11.34
13958,657,5597,17.15
13959,8801,6965,9.41
13960,1452,5735,18.36
13961,903,7318,12.57
13962,6628,5157,13.14
13963,5032,4645,8.53
13964,7115,8076,19.37
13965,9760,5689,17.91
13966,9339,7774,16.63
13967,312,7031,9.94
13968,1872,3055,14.2
13969,11323,1237,17.84
13970,8562,4916,10.9
13971,1016,6096,1.51
13972,235,3241,15.83
13973,8329,3604,19.08
13974,4535,5618,17.17
13975,10971,254,8.94
13976,4096,2473,8.87
13977,10274,1633,1.31
13978,4947,6226,2.59
13979,7289,140,7.89
13980,5348,9788,14.59
13981,10790,2550,9.53
13982,1345,4391,6.06
13983,948,3984,2.4
13984,5086,2940,13.01
13985,6176,1793,2.68
13986,7013,4273,4.95
13987,2175,1496,19.99
13988,1398,9982,16.26
13989,8859,10137,17.63
13990,982,1217,17.45
13991,6540,8862,6.15
13992,6304,6484,4.78
13993,6205,9179,8.99
13994,7210,2042,4.84
13995,8995,1146,16.77
13996,9031,593,11.8
13997,4741,4066,3.01
13998,2216,3657,19.33
13999,209,9969,16.05
14000,4515,9328,10.28
14001,10382,4739,9.02
14002,8273,747,13.13
14003,6464,3079,14.09
14004,9548,4491,6.78
14005,9255,4703,8.68
14006,8810,8740,4.97
14007,8426,1758,2.21
14008,1175,196,8.17
14009,5148,10036,16.61
14010,2011,3049,13.79
14011,4992,6378,3.71
14012,165,7568,14.4
14013,10366,9932,15.64
14014,1943,5288,13.89
14015,1342,8882,6.19
14016,7144,250,8.61
14017,2254,5241,13.45
14018,9677,6506,4.81
14019,5487,5079,11.99
14020,4116,8200,0.03
14021,1486,9062,7.76
14022,6495,9370,10.52
14023,4100,9684,13.33
14024,5467,7982,18.03
14025,9262,7574,14.36
14026,1281,9165,8.66
14027,6617,115,7.31
14028,9569,8709,4.53
14029,10883,6156,1.58
14030,5554,5405,14.83
14031,9598,4991,11.1
14032,4845,8838,5.68
14033,6273,7429,13.01
14034,8789,5417,14.92
14035,5506,4469,6.39
14036,10494,1002,15.21
14037,1763,10219,18.04
14038,8678,10791,3.18
14039,7266,10359,19.29
14040,10935,9716,13.51
14041,10394,10386,19.53
14042,6399,111,7.17
14043,7000,8745,4.77
14044,10490,5199,12.9
14045,7043,4367,5.42
14046,11331,9630,12.72
14047,5381,4541,6.96
14048,7040,3323,16.01
14049,943,8104,18.96
14050,8420,10348,19.12
14051,8799,9294,9.64
14052,5210,10102,16.89
14053,693,8697,4.25
14054,69,3855,0.73
14055,2004,1281,17.59
14056,9620,10965,4.63
14057,8633,6731,6.57
14058,7016,3013,13.16
14059,6547,178,7.66
14060,8837,11009,5.0
14061,9277,1381,18.45
14062,10387,3004,13.04
14063,540,10565,0.97
14064,19,10721,2.37
14065,10877,9117,7.94
14066,5479,593,11.32
14067,9589,3309,15.73
14068,996,28,6.24
14069,4683,10289,18.44
14070,4682,2678,10.02
14071,4161,5900,18.97
14072,469,4922,10.16
14073,989,5900,18.93
14074,10824,916,14.14
14075,2326,68,6.51
14076,6653,5505,15.35
14077,9765,10298,18.43
14078,10775,6635,5.5
14079,2009,9423,10.55
14080,765,8425,1.56
14081,98,2781,10.83
14082,9464,5830,18.22
14083,9529,1260,17.13
14084,1089,7391,12.23
14085,928,6239,1.88
14086,1801,4923,10.05
14087,2056,4226,3.78
14088,4816,84,6.55
14089,5543,6945,8.21
14090,7331,7831,16.15
14091,4943,2195,5.49
14092,10558,5647,16.52
14093,955,9758,13.47
14094,1728,10316,18.48
14095,5448,7387,12.12
14096,8285,10282,18.13
14097,954,11039,4.91
14098,9444,10684,1.73
14099,10526,4018,1.81
14100,6581,3196,14.41
14101,8882,9599,11.95
14102,10589,9834,14.06
14103,6432,1337,17.68
14104,1264,2708,9.99
14105,6145,4471,5.84
14106,1922,10650,1.37
14107,4133,2680,9.74
14108,949,7774,15.52
14109,6745,10623,1.1
14110,2309,5226,12.57
14111,8598,10889,3.47
14112,7076,4699,7.83
14113,10300,4826,8.96
14114,299,1163,16.01
14115,6624,4519,6.17
14116,1921,2178,5.11
14117,2221,4734,8.07
14118,4463,3797,19.65
14119,6965,2325,6.42
14120,7248,4346,4.56
14121,4142,7389,11.91
14122,7125,6588,4.71
14123,2087,7546,13.31
14124,323,5181,12.03
14125,2258,11061,4.87
14126,4317,6828,6.82
14127,10967,715,11.85
14128,7055,2615,8.92
14129,11426,683,11.55
14130,926,8680,3.42
14131,11398,7392,11.82
14132,5521,8770,4.2
14133,4196,2209,5.23
14134,6523,4326,4.24
14135,9802,1690,0.56
14136,4210,5435,14.21
14137,10920,4997,10.26
14138,4341,1297,17.0
14139,4897,3451,16.36
14140,2016,7823,15.66
14141,9283,1903,2.42
14142,4829,5507,14.8
14143,8422,5100,11.14
14144,4561,1849,1.91
14145,1446,4591,6.55
14146,4282,10942,3.62
14147,5457,8292,19.79
14148,9324,8875,5.02
14149,9469,8087,17.94
14150,11356,9696,12.39
14151,6698,3617,17.75
14152,1377,3764,19.07
14153,6311,9566,11.17
14154,1985,6019,19.29
14155,9754,276,7.66
14156,461,7619,13.65
14157,4740,8002,17.09
14158,494,8132,18.24
14159,8258,8289,19.64
14160,9715,10248,17.24
14161,467,10373,18.36
14162,1137,6734,5.66
14163,9017,8144,18.33
14164,328,10297,17.66
14165,8280,858,12.82
14166,9568,11120,5.05
14167,644,5368,13.31
14168,4637,382,8.49
14169,8261,8038,17.3
14170,875,4659,6.92
14171,1905,7458,12.08
14172,10570,6488,3.35
14173,1224,1384,17.46
14174,11306,5288,12.55
14175,2211,8237,19.05
14176,6832,270,7.44
14177,1583,4765,7.84
14178,10774,8306,19.66
14179,8320,3319,14.83
14180,1448,5053,10.4
14181,10623,501,9.48
14182,8465,6049,19.29
14183,9600,4057,1.38
14184,412,8171,18.34
14185,5049,5803,17.06
14186,6627,2411,6.56
14187,11046,10573,19.92
14188,9013,10916,2.98
14189,9066,5987,18.68
14190,4693,1457,17.94
14191,1476,9396,9.29
14192,1220,5848,17.38
14193,6712,2363,6.06
14194,1616,6703,5.06
14195,5438,9897,13.77
14196,5163,4456,4.86
14197,5228,6750,5.47
14198,179,8075,17.38
14199,6680,7389,11.18
14200,6891,9000,5.65
14201,4896,3584,16.97
14202,173,5358,12.92
14203,161,6199,0.47
14204,8771,8047,17.08
14205,10247,6219,0.63
14206,4098,1546,18.62
14207,6695,10472,18.85
14208,907,10310,17.39
14209,8192,4414,4.4
14210,4108,4055,1.15
14211,465,6858,6.33
14212,7111,6707,4.93
14213,6888,9027,5.79
14214,8638,8673,2.58
14215,8989,6028,18.79
14216,1152,1621,19.16
14217,532,1408,17.24
14218,5356,7027,7.74
14219,9397,8688,2.67
14220,4684,2169,4.07
14221,7150,3348,14.65
14222,6315,7424,11.28
14223,6189,958,13.14
14224,318,8414,0.15
14225,6301,2763,9.36
14226,561,8845,4.02
14227,6390,4847,8.08
14228,5238,5854,17.14
14229,1610,6306,1.19
14230,2343,6432,2.31
14231,4185,1506,18.04
14232,6231,9399,8.97
14233,1300,10870,2.19
14234,5236,10756,1.16
14235,404,6781,5.4
14236,4402,302,7.17
14237,1769,9623,10.94
14238,8641,4594,5.73
14239,4893,5440,13.31
14240,2007,677,10.49
14241,2308,4027,0.59
14242,1335,3975,0.07
14243,1670,6453,2.34
14244,8730,3635,17.01
14245,8250,4600,5.67
14246,9023,1031,13.58
14247,9085,3623,16.88
14248,4663,1456,17.38
14249,8983,11084,3.9
14250,573,4976,9.0
14251,1999,3193,12.97
14252,6562,9321,8.05
14253,10791,8226,18.2
14254,4276,2697,8.49
14255,2113,354,7.43
14256,478,2128,3.36
14257,743,5870,16.99
14258,369,2807,9.45
14259,819,8637,1.85
14260,6377,4875,8.03
14261,1500,2231,4.26
14262,10588,9250,7.33
14263,810,2757,8.96
14264,8211,7050,7.55
14265,5344,8152,17.43
14266,9652,6266,0.47
14267,10793,830,11.6
14268,6981,7497,11.51
14269,4425,6890,6.05
14270,1664,526,8.85
14271,5090,4503,4.6
14272,6346,8845,3.62
14273,4264,9192,6.73
14274,8218,10462,18.15
14275,1110,2919,10.33
14276,214,10689,0.17
14277,8788,5753,15.79
14278,5110,1195,14.81
14279,4929,8936,4.38
14280,8780,10923,2.24
14281,5186,1869,0.83
14282,6702,2331,4.97
14283,4859,8490,0.32
14284,9778,267,6.4
14285,200,10691,0.09
14286,8232,9725,11.39
14334,1391,6286,16.48
14335,1535,2032,18.25
14336,1278,4614,1.45
14337,6942,9525,5.58
14338,1622,758,6.77
14339,1934,4938,4.33
14340,5180,9511,5.43
14341,4167,9728,7.37
14342,9259,7037,3.18
14343,5147,1496,13.36
14344,1101,3549,11.81
14345,10760,1689,15.1
14346,8479,2684,4.03
14347,8548,6538,18.67
14348,4487,6637,19.55
14349,1387,8470,16.02
14350,1895,8620,17.37
14351,6342,4886,3.8
14352,10954,3460,10.97
14353,2300,3887,14.81
14354,8966,7708,9.14
14355,6168,9172,2.29
14356,6782,2790,4.91
14357,1062,4666,1.77
14358,2387,1963,17.45
14359,2479,7829,10.16
14360,8798,9583,5.93
14361,6816,1620,14.35
14362,5128,770,6.71
14363,10360,321,2.65
14364,1960,6013,13.8
14365,9426,3760,13.55
14366,8571,159,1.18
14367,5181,4451,19.75
14368,6216,8668,17.65
14369,7266,4264,18.07
14370,1241,363,3.01
14371,1450,10337,12.65
14372,149,317,2.58
14373,314,765,6.59
14374,431,1255,10.98
14375,2219,2251,19.92
14376,4962,1988,17.53
14377,11318,6503,18.11
14378,6879,453,3.72
14379,10770,1036,8.96
14380,5006,804,6.86
14381,6872,1669,14.62
14382,881,7673,8.58
14383,65,4366,18.86
14384,1202,3440,10.54
14385,6183,3597,11.94
14386,2252,4304,18.3
14387,9369,973,8.34
14388,4558,99,0.48
14389,5550,4941,3.99
14390,9054,5886,12.48
14391,6818,4466,19.71
14392,561,7715,8.91
14393,9808,854,7.22
14394,8585,6119,14.54
14395,2246,5421,8.26
14396,10366,3819,13.85
14397,11033,381,2.94
14398,1252,3550,11.42
14399,305,9409,4.08
14400,2102,998,8.48
14401,1949,1747,15.2
14402,6913,169,1.01
14403,1098,6100,14.31
14404,9577,4653,1.3
14405,6760,3130,7.6
14406,10937,3009,6.49
14407,9429,6227,15.41
14408,2483,1440,12.35
14409,1560,1376,11.78
14410,2290,2669,3.4
14411,4993,4102,16.28
14412,8482,685,5.56
14413,9378,2128,18.52
14414,8769,6554,18.3
14415,4738,3647,12.16
14416,9407,5156,5.72
14417,6337,2137,18.57
14418,2299,10301,11.93
14419,1575,7480,6.57
14420,1418,3873,14.15
14421,4456,1081,9.05
14422,1847,2088,18.09
14423,8443,5332,7.24
14424,4645,8375,14.59
14425,8924,3356,9.48
14426,10276,2481,1.62
14427,10497,7930,10.58
14428,8855,3238,8.4
14429,731,5306,6.98
14430,8263,8118,12.25
14431,4218,904,7.41
14432,10364,2224,19.27
14433,5237,6213,15.12
14434,4951,9228,2.21
14435,8692,3651,12.07
14436,1077,8931,19.53
14437,6631,8144,12.45
14438,7240,3519,10.88
14439,2203,7539,7.01
