genre,book_id,order_id,order_date,customer_id,price,ordr_status_id,only_date,churn
Love,7845,10341.0,2025-07-12 20:56:07,1646.0,14.37,5,2025-07-12,1.0
Love,7845,10633.0,2023-07-09 12:05:39,1251.0,10.35,1,2023-07-09,0.0
Love,7845,10633.0,2023-07-09 12:05:39,1251.0,10.35,2,2023-07-09,0.0
Love,7845,10633.0,2023-07-09 12:05:39,1251.0,10.35,3,2023-07-09,0.0
Love,7845,10633.0,2023-07-09 12:05:39,1251.0,10.35,4,2023-07-09,0.0
Fiction,7846,2346.0,2025-01-31 20:48:29,1623.0,1.95,1,2025-01-31,1.0
Fiction,7846,2346.0,2025-01-31 20:48:29,1623.0,1.95,2,2025-01-31,1.0
Fiction,7846,2346.0,2025-01-31 20:48:29,1623.0,1.95,3,2025-01-31,1.0
Fiction,7846,2346.0,2025-01-31 20:48:29,1623.0,1.95,4,2025-01-31,1.0
Fiction,7847,2016.0,2023-06-08 12:32:53,1043.0,5.21,1,2023-06-08,1.0
Fiction,7847,2016.0,2023-06-08 12:32:53,1043.0,5.21,2,2023-06-08,1.0
Fiction,7849,4306.0,2023-11-14 14:00:52,571.0,11.94,1,2023-11-14,1.0
Fiction,7849,4306.0,2023-11-14 14:00:52,571.0,11.94,2,2023-11-14,1.0
Love,7851,5109.0,2022-11-06 10:43:01,984.0,11.68,1,2022-11-06,1.0
Love,7851,5109.0,2022-11-06 10:43:01,984.0,11.68,2,2022-11-06,1.0
Love,7851,5109.0,2022-11-06 10:43:01,984.0,11.68,3,2022-11-06,1.0
Fiction,7853,4386.0,2024-01-21 18:08:10,1808.0,2.55,1,2024-01-21,1.0
Fiction,7853,4386.0,2024-01-21 18:08:10,1808.0,2.55,2,2024-01-21,1.0
Fiction,7853,4386.0,2024-01-21 18:08:10,1808.0,2.55,3,2024-01-21,1.0
Fiction,7853,4386.0,2024-01-21 18:08:10,1808.0,2.55,4,2024-01-21,1.0
Fiction,7855,5335.0,2022-10-26 02:08:43,194.0,15.82,1,2022-10-26,1.0
Fiction,7855,5335.0,2022-10-26 02:08:43,194.0,15.82,2,2022-10-26,1.0
Fiction,7856,1623.0,2024-05-30 18:05:21,1493.0,0.26,1,2024-05-30,1.0
Fiction,7856,1623.0,2024-05-30 18:05:21,1493.0,0.26,2,2024-05-30,1.0
Fiction,7856,1623.0,2024-05-30 18:05:21,1493.0,0.26,3,2024-05-30,1.0
Fiction,7856,1623.0,2024-05-30 18:05:21,1493.0,0.26,4,2024-05-30,1.0
Fiction,7857,4201.0,2025-07-13 03:49:17,1646.0,14.82,1,2025-07-13,1.0
Fiction,7857,4201.0,2025-07-13 03:49:17,1646.0,14.82,2,2025-07-13,1.0
Fiction,7857,4201.0,2025-07-13 03:49:17,1646.0,14.82,3,2025-07-13,1.0
Fiction,7857,4201.0,2025-07-13 03:49:17,1646.0,14.82,4,2025-07-13,1.0
Fiction,7858,1910.0,2023-06-28 18:49:40,1083.0,17.88,1,2023-06-28,1.0
Fiction,7858,1910.0,2023-06-28 18:49:40,1083.0,17.88,2,2023-06-28,1.0
Fiction,7858,1910.0,2023-06-28 18:49:40,1083.0,17.88,3,2023-06-28,1.0
Fiction,7858,1910.0,2023-06-28 18:49:40,1083.0,17.88,4,2023-06-28,1.0
Fiction,7858,5145.0,2025-05-09 02:19:36,634.0,4.45,1,2025-05-09,1.0
Fiction,7858,5145.0,2025-05-09 02:19:36,634.0,4.45,2,2025-05-09,1.0
Fiction,7859,8785.0,2023-04-27 19:37:44,1702.0,1.01,1,2023-04-27,1.0
Fiction,7859,8785.0,2023-04-27 19:37:44,1702.0,1.01,2,2023-04-27,1.0
Fiction,7859,8785.0,2023-04-27 19:37:44,1702.0,1.01,3,2023-04-27,1.0
Fiction,7859,8785.0,2023-04-27 19:37:44,1702.0,1.01,4,2023-04-27,1.0
Fiction,7860,2287.0,2023-11-14 05:12:00,1844.0,4.23,1,2023-11-14,1.0
Fiction,7860,2287.0,2023-11-14 05:12:00,1844.0,4.23,2,2023-11-14,1.0
Fiction,7860,2287.0,2023-11-14 05:12:00,1844.0,4.23,3,2023-11-14,1.0
Fiction,7860,2287.0,2023-11-14 05:12:00,1844.0,4.23,4,2023-11-14,1.0
Fiction,7860,9731.0,2022-12-04 17:39:11,1097.0,4.04,1,2022-12-04,1.0
Fiction,7862,797.0,2024-07-10 03:13:52,1025.0,8.89,1,2024-07-10,0.0
Fiction,7862,797.0,2024-07-10 03:13:52,1025.0,8.89,2,2024-07-10,0.0
Fiction,7862,797.0,2024-07-10 03:13:52,1025.0,8.89,3,2024-07-10,0.0
Fiction,7862,797.0,2024-07-10 03:13:52,1025.0,8.89,4,2024-07-10,0.0
Fiction,7862,4281.0,2024-07-22 08:12:44,1992.0,2.46,1,2024-07-22,1.0
Fiction,7862,4281.0,2024-07-22 08:12:44,1992.0,2.46,2,2024-07-22,1.0
Fiction,7862,4281.0,2024-07-22 08:12:44,1992.0,2.46,3,2024-07-22,1.0
Fiction,7862,4281.0,2024-07-22 08:12:44,1992.0,2.46,4,2024-07-22,1.0
Biography,7865,2436.0,2022-11-15 07:03:33,1692.0,1.6,1,2022-11-15,0.0
Biography,7865,2436.0,2022-11-15 07:03:33,1692.0,1.6,2,2022-11-15,0.0
Biography,7865,2436.0,2022-11-15 07:03:33,1692.0,1.6,3,2022-11-15,0.0
Biography,7865,2436.0,2022-11-15 07:03:33,1692.0,1.6,4,2022-11-15,0.0
Fiction,7866,4313.0,2025-10-14 12:14:49,7.0,16.64,1,2025-10-14,0.0
Fiction,7866,4313.0,2025-10-14 12:14:49,7.0,16.64,2,2025-10-14,0.0
Fiction,7866,4313.0,2025-10-14 12:14:49,7.0,16.64,3,2025-10-14,0.0
Fiction,7866,11046.0,2024-01-02 06:42:00,1451.0,14.7,1,2024-01-02,1.0
Fiction,7866,11046.0,2024-01-02 06:42:00,1451.0,14.7,2,2024-01-02,1.0
Fiction,7866,11046.0,2024-01-02 06:42:00,1451.0,14.7,3,2024-01-02,1.0
Fiction,7866,11046.0,2024-01-02 06:42:00,1451.0,14.7,4,2024-01-02,1.0
Fiction,7867,204.0,2025-10-06 04:54:04,157.0,6.44,1,2025-10-06,0.0
Fiction,7867,204.0,2025-10-06 04:54:04,157.0,6.44,2,2025-10-06,0.0
Fiction,7867,10537.0,2025-01-13 05:10:36,1274.0,12.65,1,2025-01-13,0.0
Fiction,7867,10537.0,2025-01-13 05:10:36,1274.0,12.65,2,2025-01-13,0.0
Fiction,7867,10537.0,2025-01-13 05:10:36,1274.0,12.65,3,2025-01-13,0.0
Fiction,7867,10537.0,2025-01-13 05:10:36,1274.0,12.65,4,2025-01-13,0.0
Fiction,7868,267.0,2023-09-19 18:00:58,633.0,14.59,1,2023-09-19,0.0
Fiction,7868,267.0,2023-09-19 18:00:58,633.0,14.59,2,2023-09-19,0.0
Fiction,7868,267.0,2023-09-19 18:00:58,633.0,14.59,3,2023-09-19,0.0
Fiction,7868,1493.0,2023-04-11 01:32:49,882.0,0.45,1,2023-04-11,1.0
Fiction,7868,1493.0,2023-04-11 01:32:49,882.0,0.45,2,2023-04-11,1.0
Fiction,7868,1493.0,2023-04-11 01:32:49,882.0,0.45,3,2023-04-11,1.0
Fiction,7868,1493.0,2023-04-11 01:32:49,882.0,0.45,4,2023-04-11,1.0
Fiction,7868,1499.0,2024-02-03 05:50:28,989.0,9.53,1,2024-02-03,0.0
Fiction,7868,1499.0,2024-02-03 05:50:28,989.0,9.53,2,2024-02-03,0.0
Fiction,7868,1499.0,2024-02-03 05:50:28,989.0,9.53,3,2024-02-03,0.0
Fiction,7868,1499.0,2024-02-03 05:50:28,989.0,9.53,4,2024-02-03,0.0
Fiction,7868,8934.0,2023-09-09 19:00:12,527.0,19.61,1,2023-09-09,1.0
Fiction,7868,8934.0,2023-09-09 19:00:12,527.0,19.61,2,2023-09-09,1.0
Fiction,7869,6322.0,2024-02-02 06:46:28,1033.0,1.64,1,2024-02-02,0.0
Fiction,7869,6322.0,2024-02-02 06:46:28,1033.0,1.64,2,2024-02-02,0.0
Fiction,7869,6322.0,2024-02-02 06:46:28,1033.0,1.64,3,2024-02-02,0.0
Fiction,7869,6322.0,2024-02-02 06:46:28,1033.0,1.64,4,2024-02-02,0.0
History,7870,8621.0,2023-08-15 07:48:16,563.0,13.73,1,2023-08-15,0.0
Fiction,7872,7014.0,2024-04-27 06:41:34,183.0,2.51,1,2024-04-27,0.0
Fiction,7872,7014.0,2024-04-27 06:41:34,183.0,2.51,2,2024-04-27,0.0
Fiction,7872,7014.0,2024-04-27 06:41:34,183.0,2.51,3,2024-04-27,0.0
Fiction,7872,7014.0,2024-04-27 06:41:34,183.0,2.51,4,2024-04-27,0.0
Fiction,7872,9510.0,2024-10-03 11:30:24,452.0,6.33,1,2024-10-03,0.0
Fiction,7872,9510.0,2024-10-03 11:30:24,452.0,6.33,2,2024-10-03,0.0
Fiction,7872,9510.0,2024-10-03 11:30:24,452.0,6.33,3,2024-10-03,0.0
Fiction,7872,9510.0,2024-10-03 11:30:24,452.0,6.33,4,2024-10-03,0.0
Fiction,7872,9513.0,2024-02-16 07:41:11,713.0,11.57,1,2024-02-16,1.0
Fiction,7872,9513.0,2024-02-16 07:41:11,713.0,11.57,2,2024-02-16,1.0
Fiction,7873,1462.0,2023-06-27 14:36:35,1625.0,3.32,1,2023-06-27,0.0
Fiction,7873,1462.0,2023-06-27 14:36:35,1625.0,3.32,2,2023-06-27,0.0
Fiction,7873,8486.0,2024-07-06 12:24:57,1927.0,5.17,1,2024-07-06,0.0
Fiction,7873,8486.0,2024-07-06 12:24:57,1927.0,5.17,2,2024-07-06,0.0
Fiction,7873,8486.0,2024-07-06 12:24:57,1927.0,5.17,3,2024-07-06,0.0
Fiction,7873,8486.0,2024-07-06 12:24:57,1927.0,5.17,4,2024-07-06,0.0
Fiction,7873,9776.0,2025-01-16 14:44:19,494.0,6.87,1,2025-01-16,0.0
Fiction,7873,9776.0,2025-01-16 14:44:19,494.0,6.87,2,2025-01-16,0.0
Fiction,7873,9776.0,2025-01-16 14:44:19,494.0,6.87,3,2025-01-16,0.0
Fiction,7873,9776.0,2025-01-16 14:44:19,494.0,6.87,4,2025-01-16,0.0
Fiction,7874,391.0,2025-06-18 14:46:14,285.0,0.76,1,2025-06-18,1.0
Fiction,7874,391.0,2025-06-18 14:46:14,285.0,0.76,2,2025-06-18,1.0
Fiction,7874,391.0,2025-06-18 14:46:14,285.0,0.76,3,2025-06-18,1.0
Fiction,7874,391.0,2025-06-18 14:46:14,285.0,0.76,4,2025-06-18,1.0
Fiction,7874,409.0,2023-09-08 03:11:40,1358.0,8.5,1,2023-09-08,1.0
Fiction,7874,409.0,2023-09-08 03:11:40,1358.0,8.5,2,2023-09-08,1.0
Fiction,7874,409.0,2023-09-08 03:11:40,1358.0,8.5,3,2023-09-08,1.0
Fiction,7874,409.0,2023-09-08 03:11:40,1358.0,8.5,4,2023-09-08,1.0
Fiction,7875,5383.0,2023-06-14 02:45:46,709.0,3.57,1,2023-06-14,1.0
Fiction,7875,5383.0,2023-06-14 02:45:46,709.0,3.57,2,2023-06-14,1.0
Fiction,7875,6481.0,2023-10-26 01:43:45,1549.0,10.07,1,2023-10-26,1.0
Fiction,7875,6481.0,2023-10-26 01:43:45,1549.0,10.07,2,2023-10-26,1.0
Fiction,7875,6481.0,2023-10-26 01:43:45,1549.0,10.07,3,2023-10-26,1.0
Fiction,7875,6481.0,2023-10-26 01:43:45,1549.0,10.07,4,2023-10-26,1.0
Fiction,7876,10981.0,2022-11-22 00:03:22,1672.0,3.2,1,2022-11-22,0.0
Fiction,7876,10981.0,2022-11-22 00:03:22,1672.0,3.2,2,2022-11-22,0.0
Fiction,7876,10981.0,2022-11-22 00:03:22,1672.0,3.2,3,2022-11-22,0.0
Fiction,7876,10981.0,2022-11-22 00:03:22,1672.0,3.2,4,2022-11-22,0.0
Fiction,7877,9539.0,2023-06-18 03:48:04,272.0,4.79,1,2023-06-18,0.0
Fiction,7877,9539.0,2023-06-18 03:48:04,272.0,4.79,2,2023-06-18,0.0
Fiction,7880,6534.0,2023-01-08 22:36:04,1567.0,2.27,1,2023-01-08,0.0
Fiction,7880,6534.0,2023-01-08 22:36:04,1567.0,2.27,2,2023-01-08,0.0
Fiction,7880,6534.0,2023-01-08 22:36:04,1567.0,2.27,3,2023-01-08,0.0
Fiction,7880,6534.0,2023-01-08 22:36:04,1567.0,2.27,4,2023-01-08,0.0
Fiction,7880,7279.0,2023-12-03 08:32:09,1310.0,18.23,1,2023-12-03,0.0
Fiction,7880,7279.0,2023-12-03 08:32:09,1310.0,18.23,2,2023-12-03,0.0
Fiction,7880,7279.0,2023-12-03 08:32:09,1310.0,18.23,3,2023-12-03,0.0
Fiction,7881,385.0,2025-01-24 12:58:12,95.0,13.43,1,2025-01-24,1.0
Fiction,7881,385.0,2025-01-24 12:58:12,95.0,13.43,2,2025-01-24,1.0
Fiction,7881,385.0,2025-01-24 12:58:12,95.0,13.43,3,2025-01-24,1.0
Fiction,7881,385.0,2025-01-24 12:58:12,95.0,13.43,4,2025-01-24,1.0
Fiction,7881,1172.0,2023-10-19 19:51:40,505.0,4.91,1,2023-10-19,1.0
Fiction,7881,1172.0,2023-10-19 19:51:40,505.0,4.91,2,2023-10-19,1.0
Fiction,7881,1172.0,2023-10-19 19:51:40,505.0,4.91,3,2023-10-19,1.0
Fiction,7881,1172.0,2023-10-19 19:51:40,505.0,4.91,4,2023-10-19,1.0
Fiction,7881,4151.0,2023-07-10 11:50:34,1625.0,0.86,1,2023-07-10,0.0
Fiction,7881,4151.0,2023-07-10 11:50:34,1625.0,0.86,2,2023-07-10,0.0
Fiction,7881,4151.0,2023-07-10 11:50:34,1625.0,0.86,3,2023-07-10,0.0
Fiction,7881,4151.0,2023-07-10 11:50:34,1625.0,0.86,4,2023-07-10,0.0
Fiction,7882,2384.0,2024-06-19 11:37:23,86.0,17.35,1,2024-06-19,1.0
Fiction,7882,2384.0,2024-06-19 11:37:23,86.0,17.35,5,2024-06-19,1.0
Fiction,7882,4386.0,2024-01-21 18:08:10,1808.0,8.88,1,2024-01-21,1.0
Fiction,7882,4386.0,2024-01-21 18:08:10,1808.0,8.88,2,2024-01-21,1.0
Fiction,7882,4386.0,2024-01-21 18:08:10,1808.0,8.88,3,2024-01-21,1.0
Fiction,7882,4386.0,2024-01-21 18:08:10,1808.0,8.88,4,2024-01-21,1.0
Fiction,7882,6158.0,2023-07-22 13:14:27,1806.0,5.71,1,2023-07-22,0.0
Fiction,7882,6158.0,2023-07-22 13:14:27,1806.0,5.71,2,2023-07-22,0.0
Fiction,7882,6158.0,2023-07-22 13:14:27,1806.0,5.71,3,2023-07-22,0.0
Fiction,7883,1565.0,2024-08-06 21:25:15,513.0,6.8,1,2024-08-06,1.0
Fiction,7883,1565.0,2024-08-06 21:25:15,513.0,6.8,2,2024-08-06,1.0
Fiction,7883,1865.0,2025-02-04 06:20:35,1734.0,1.06,1,2025-02-04,1.0
Fiction,7883,1865.0,2025-02-04 06:20:35,1734.0,1.06,2,2025-02-04,1.0
Fiction,7883,4729.0,2024-09-20 11:02:23,1351.0,0.31,1,2024-09-20,1.0
Fiction,7883,4729.0,2024-09-20 11:02:23,1351.0,0.31,2,2024-09-20,1.0
Fiction,7883,4729.0,2024-09-20 11:02:23,1351.0,0.31,3,2024-09-20,1.0
Fiction,7883,4729.0,2024-09-20 11:02:23,1351.0,0.31,4,2024-09-20,1.0
Fiction,7883,5326.0,2024-09-05 11:40:56,1811.0,17.84,1,2024-09-05,1.0
Fiction,7883,5326.0,2024-09-05 11:40:56,1811.0,17.84,2,2024-09-05,1.0
Fiction,7883,5326.0,2024-09-05 11:40:56,1811.0,17.84,3,2024-09-05,1.0
Fiction,7883,5326.0,2024-09-05 11:40:56,1811.0,17.84,4,2024-09-05,1.0
Fiction,7883,6183.0,2025-07-21 06:46:11,456.0,2.89,1,2025-07-21,1.0
Fiction,7883,6183.0,2025-07-21 06:46:11,456.0,2.89,2,2025-07-21,1.0
Fiction,7884,6814.0,2022-11-24 11:04:18,1191.0,19.13,1,2022-11-24,1.0
Fiction,7884,6814.0,2022-11-24 11:04:18,1191.0,19.13,2,2022-11-24,1.0
Fiction,7884,6814.0,2022-11-24 11:04:18,1191.0,19.13,3,2022-11-24,1.0
Fiction,7884,6814.0,2022-11-24 11:04:18,1191.0,19.13,4,2022-11-24,1.0
Fiction,7885,1880.0,2023-09-16 03:29:16,1106.0,2.72,1,2023-09-16,0.0
Fiction,7885,1880.0,2023-09-16 03:29:16,1106.0,2.72,2,2023-09-16,0.0
Fiction,7885,1880.0,2023-09-16 03:29:16,1106.0,2.72,3,2023-09-16,0.0
Fiction,7885,1880.0,2023-09-16 03:29:16,1106.0,2.72,4,2023-09-16,0.0
Fiction,7885,5121.0,2025-09-25 09:55:01,222.0,2.51,1,2025-09-25,0.0
Fiction,7885,5121.0,2025-09-25 09:55:01,222.0,2.51,2,2025-09-25,0.0
Fiction,7885,5121.0,2025-09-25 09:55:01,222.0,2.51,3,2025-09-25,0.0
Fiction,7885,5121.0,2025-09-25 09:55:01,222.0,2.51,4,2025-09-25,0.0
Fiction,7885,8989.0,2024-04-04 07:28:55,849.0,17.14,1,2024-04-04,1.0
Fiction,7885,8989.0,2024-04-04 07:28:55,849.0,17.14,2,2024-04-04,1.0
Fiction,7885,9398.0,2024-12-02 01:57:56,1992.0,10.48,1,2024-12-02,1.0
Fiction,7885,9398.0,2024-12-02 01:57:56,1992.0,10.48,2,2024-12-02,1.0
Fiction,7885,9398.0,2024-12-02 01:57:56,1992.0,10.48,3,2024-12-02,1.0
Fiction,7885,9398.0,2024-12-02 01:57:56,1992.0,10.48,4,2024-12-02,1.0
Fiction,7885,9638.0,2023-11-11 01:46:47,1975.0,1.46,1,2023-11-11,1.0
Fiction,7885,9638.0,2023-11-11 01:46:47,1975.0,1.46,2,2023-11-11,1.0
Fiction,7885,9638.0,2023-11-11 01:46:47,1975.0,1.46,3,2023-11-11,1.0
Fiction,7885,9638.0,2023-11-11 01:46:47,1975.0,1.46,4,2023-11-11,1.0
Fiction,7886,5327.0,2025-04-13 01:10:18,1845.0,2.4,1,2025-04-13,1.0
Fiction,7886,5327.0,2025-04-13 01:10:18,1845.0,2.4,2,2025-04-13,1.0
Fiction,7888,856.0,2024-06-18 06:03:12,1811.0,15.66,1,2024-06-18,1.0
Fiction,7888,856.0,2024-06-18 06:03:12,1811.0,15.66,2,2024-06-18,1.0
Fiction,7888,6537.0,2025-01-19 10:31:13,748.0,9.08,1,2025-01-19,1.0
Fiction,7888,6537.0,2025-01-19 10:31:13,748.0,9.08,2,2025-01-19,1.0
Fiction,7889,177.0,2024-06-01 05:03:44,919.0,7.72,1,2024-06-01,0.0
Fiction,7889,177.0,2024-06-01 05:03:44,919.0,7.72,2,2024-06-01,0.0
Fiction,7889,4815.0,2024-05-25 20:31:15,265.0,4.69,1,2024-05-25,1.0
Fiction,7889,4815.0,2024-05-25 20:31:15,265.0,4.69,2,2024-05-25,1.0
Fiction,7889,6410.0,2023-03-23 01:27:21,1051.0,1.16,1,2023-03-23,0.0
Fiction,7889,6410.0,2023-03-23 01:27:21,1051.0,1.16,2,2023-03-23,0.0
Fiction,7889,6410.0,2023-03-23 01:27:21,1051.0,1.16,3,2023-03-23,0.0
Fiction,7889,6410.0,2023-03-23 01:27:21,1051.0,1.16,4,2023-03-23,0.0
History,7890,1845.0,2024-07-20 20:44:40,1328.0,9.25,1,2024-07-20,1.0
History,7890,1845.0,2024-07-20 20:44:40,1328.0,9.25,2,2024-07-20,1.0
History,7891,9434.0,2025-07-21 11:33:21,998.0,18.09,1,2025-07-21,0.0
History,7891,9434.0,2025-07-21 11:33:21,998.0,18.09,2,2025-07-21,0.0
Fiction,7892,4825.0,2024-08-10 06:10:42,1433.0,0.15,1,2024-08-10,1.0
Fiction,7892,4825.0,2024-08-10 06:10:42,1433.0,0.15,2,2024-08-10,1.0
Fiction,7892,4825.0,2024-08-10 06:10:42,1433.0,0.15,3,2024-08-10,1.0
Fiction,7892,4825.0,2024-08-10 06:10:42,1433.0,0.15,4,2024-08-10,1.0
History,7893,1904.0,2024-03-08 10:47:11,1008.0,3.29,1,2024-03-08,1.0
History,7893,1904.0,2024-03-08 10:47:11,1008.0,3.29,2,2024-03-08,1.0
History,7893,1904.0,2024-03-08 10:47:11,1008.0,3.29,3,2024-03-08,1.0
History,7893,1904.0,2024-03-08 10:47:11,1008.0,3.29,4,2024-03-08,1.0
Fiction,7895,4754.0,2023-04-23 17:21:09,878.0,5.29,1,2023-04-23,1.0
Fiction,7895,4754.0,2023-04-23 17:21:09,878.0,5.29,2,2023-04-23,1.0
Fiction,7895,4754.0,2023-04-23 17:21:09,878.0,5.29,3,2023-04-23,1.0
Fiction,7895,4754.0,2023-04-23 17:21:09,878.0,5.29,4,2023-04-23,1.0
Fiction,7895,6855.0,2025-08-29 06:20:48,646.0,14.2,1,2025-08-29,0.0
Fiction,7895,6855.0,2025-08-29 06:20:48,646.0,14.2,2,2025-08-29,0.0
Fiction,7895,6855.0,2025-08-29 06:20:48,646.0,14.2,3,2025-08-29,0.0
Fiction,7895,6855.0,2025-08-29 06:20:48,646.0,14.2,4,2025-08-29,0.0
History,7898,10831.0,2024-01-08 09:51:42,1655.0,9.21,1,2024-01-08,1.0
Fiction,7899,9726.0,2024-04-19 10:30:52,1310.0,7.98,1,2024-04-19,0.0
Fiction,7899,11337.0,2025-02-27 13:22:21,579.0,12.94,1,2025-02-27,0.0
Fiction,7899,11337.0,2025-02-27 13:22:21,579.0,12.94,2,2025-02-27,0.0
Fiction,7899,11337.0,2025-02-27 13:22:21,579.0,12.94,3,2025-02-27,0.0
Fiction,7900,2297.0,2024-02-18 03:12:44,982.0,19.48,1,2024-02-18,1.0
Fiction,7900,2297.0,2024-02-18 03:12:44,982.0,19.48,2,2024-02-18,1.0
Fiction,7901,2230.0,2023-10-10 17:59:33,1170.0,7.64,1,2023-10-10,1.0
Fiction,7901,9745.0,2025-01-31 00:14:45,805.0,16.7,1,2025-01-31,0.0
Fiction,7901,9745.0,2025-01-31 00:14:45,805.0,16.7,2,2025-01-31,0.0
Fiction,7903,4892.0,2024-09-10 06:33:36,1025.0,6.16,1,2024-09-10,0.0
Fiction,7903,4892.0,2024-09-10 06:33:36,1025.0,6.16,2,2024-09-10,0.0
Fiction,7903,4892.0,2024-09-10 06:33:36,1025.0,6.16,3,2024-09-10,0.0
Fiction,7903,4892.0,2024-09-10 06:33:36,1025.0,6.16,4,2024-09-10,0.0
Fiction,7904,505.0,2023-10-03 00:41:17,1621.0,2.68,1,2023-10-03,1.0
Fiction,7904,505.0,2023-10-03 00:41:17,1621.0,2.68,2,2023-10-03,1.0
Fiction,7904,505.0,2023-10-03 00:41:17,1621.0,2.68,3,2023-10-03,1.0
Fiction,7904,505.0,2023-10-03 00:41:17,1621.0,2.68,4,2023-10-03,1.0
Fiction,7904,8767.0,2023-05-17 03:25:56,1669.0,5.48,1,2023-05-17,1.0
Fiction,7904,8767.0,2023-05-17 03:25:56,1669.0,5.48,2,2023-05-17,1.0
Fiction,7904,8767.0,2023-05-17 03:25:56,1669.0,5.48,3,2023-05-17,1.0
Fiction,7904,8767.0,2023-05-17 03:25:56,1669.0,5.48,4,2023-05-17,1.0
Fiction,7904,8767.0,2023-05-17 03:25:56,1669.0,5.48,6,2023-05-17,1.0
Fiction,7906,2229.0,2023-03-07 00:53:24,1129.0,16.24,1,2023-03-07,0.0
Fiction,7906,2229.0,2023-03-07 00:53:24,1129.0,16.24,2,2023-03-07,0.0
Fiction,7907,796.0,2024-12-26 16:06:07,424.0,1.04,1,2024-12-26,1.0
Fiction,7907,796.0,2024-12-26 16:06:07,424.0,1.04,2,2024-12-26,1.0
Fiction,7907,796.0,2024-12-26 16:06:07,424.0,1.04,3,2024-12-26,1.0
Fiction,7907,796.0,2024-12-26 16:06:07,424.0,1.04,4,2024-12-26,1.0
Fiction,7908,5586.0,2024-06-26 19:16:22,406.0,19.45,1,2024-06-26,0.0
Fiction,7908,5586.0,2024-06-26 19:16:22,406.0,19.45,2,2024-06-26,0.0
Fiction,7908,5586.0,2024-06-26 19:16:22,406.0,19.45,3,2024-06-26,0.0
Fiction,7908,5586.0,2024-06-26 19:16:22,406.0,19.45,4,2024-06-26,0.0
Fiction,7908,11434.0,2023-09-24 11:25:04,1171.0,0.45,1,2023-09-24,0.0
Fiction,7908,11434.0,2023-09-24 11:25:04,1171.0,0.45,2,2023-09-24,0.0
Fiction,7912,579.0,2024-12-23 21:45:24,697.0,5.97,1,2024-12-23,0.0
Fiction,7912,579.0,2024-12-23 21:45:24,697.0,5.97,2,2024-12-23,0.0
Fiction,7915,2223.0,2023-03-19 22:11:01,1760.0,4.25,1,2023-03-19,1.0
Fiction,7915,2223.0,2023-03-19 22:11:01,1760.0,4.25,2,2023-03-19,1.0
Fiction,7915,2223.0,2023-03-19 22:11:01,1760.0,4.25,3,2023-03-19,1.0
Fiction,7915,2223.0,2023-03-19 22:11:01,1760.0,4.25,4,2023-03-19,1.0
Fiction,7915,2377.0,2023-09-05 16:54:45,27.0,5.75,1,2023-09-05,1.0
Fiction,7915,2377.0,2023-09-05 16:54:45,27.0,5.75,2,2023-09-05,1.0
Fiction,7915,2377.0,2023-09-05 16:54:45,27.0,5.75,3,2023-09-05,1.0
Fiction,7915,10772.0,2025-10-11 21:47:36,51.0,9.68,1,2025-10-11,0.0
Fiction,7915,10772.0,2025-10-11 21:47:36,51.0,9.68,2,2025-10-11,0.0
Fiction,7915,10772.0,2025-10-11 21:47:36,51.0,9.68,3,2025-10-11,0.0
Fiction,7918,8776.0,2025-06-05 16:52:46,536.0,12.73,1,2025-06-05,0.0
Fiction,7918,8776.0,2025-06-05 16:52:46,536.0,12.73,2,2025-06-05,0.0
Fiction,7918,10948.0,2025-05-24 18:31:37,1224.0,18.48,1,2025-05-24,1.0
Fiction,7919,898.0,2023-05-14 18:14:39,939.0,6.53,1,2023-05-14,0.0
Fiction,7919,898.0,2023-05-14 18:14:39,939.0,6.53,2,2023-05-14,0.0
Fiction,7919,4765.0,2023-11-23 22:08:09,211.0,6.48,1,2023-11-23,1.0
Fiction,7919,4765.0,2023-11-23 22:08:09,211.0,6.48,2,2023-11-23,1.0
Fiction,7919,4765.0,2023-11-23 22:08:09,211.0,6.48,3,2023-11-23,1.0
Fiction,7919,4765.0,2023-11-23 22:08:09,211.0,6.48,4,2023-11-23,1.0
Fiction,7919,10428.0,2023-09-25 03:54:25,1237.0,7.01,1,2023-09-25,0.0
Fiction,7919,10428.0,2023-09-25 03:54:25,1237.0,7.01,2,2023-09-25,0.0
Fiction,7920,462.0,2024-08-04 18:59:22,920.0,14.48,1,2024-08-04,0.0
Fiction,7920,462.0,2024-08-04 18:59:22,920.0,14.48,2,2024-08-04,0.0
Fiction,7920,462.0,2024-08-04 18:59:22,920.0,14.48,3,2024-08-04,0.0
Fiction,7921,1413.0,2023-11-01 19:33:10,1047.0,14.62,1,2023-11-01,1.0
Fiction,7921,1413.0,2023-11-01 19:33:10,1047.0,14.62,2,2023-11-01,1.0
Fiction,7921,1413.0,2023-11-01 19:33:10,1047.0,14.62,3,2023-11-01,1.0
Fiction,7921,1413.0,2023-11-01 19:33:10,1047.0,14.62,4,2023-11-01,1.0
Fiction,7921,6771.0,2023-07-25 12:19:06,166.0,8.87,1,2023-07-25,0.0
Fiction,7921,6771.0,2023-07-25 12:19:06,166.0,8.87,2,2023-07-25,0.0
Fiction,7922,5562.0,2023-05-27 09:03:51,19.0,1.46,1,2023-05-27,0.0
Fiction,7922,5562.0,2023-05-27 09:03:51,19.0,1.46,2,2023-05-27,0.0
